Dönen Varlıklar,Duran Varlıklar,Toplam Varlıklar,Kısa Vadeli Yükümlülükler,Uzun Vadeli Yükümlülükler,Toplam Yükümlülükler,Toplam Özkaynaklar,Ana Ortaklığa Ait Özkaynaklar,Kontrol Gücü Olmayan Kaynaklar,Toplam Kaynaklar,Cari Oran,Dönen Varlıklar / Aktif (%),Asit Test Oranı,Nakit Oranı,Aktif Karlılık (%),Faaliyet Kar Marjı,Esas Faaliyet Kar Marjı,Brüt Kar Marjı (%),FAVÖK Marjı (%),Net Kar Marjı,Özsermaye Karlılığı (%),VAFÖK Marjı,ROCE Oranı,Finansman Gider / Net Satış,Borç Kaynak Oranı,Duran Varlıklar / Aktif ,Duran Varlıklar / Maddi Özkaynak,Esas Faaliyet Karı / Kısa Vadeli Borç,FAVÖK / Kısa Vade Borç,Net Borç / FAVÖK,Kısa Vade Borç / Aktif,Kısa Vade Borç / Dönen Varlık,Kısa Vade Borç / Özsermaye,Kısa Vade Borç / Toplam Borç,Net Satışlar / Kısa Vade Borç,Özsermaye / Aktif,Özsermaye / Maddi Duran Varlıklar,Toplam Borç / Özsermaye,Aktif Devir Hızı,Alacak Devir Hızı,Dönen Varlıklar Devir Hızı,Ticari Borçlar Devir Hızı,Finansal Kaldıraç,Stok Devir Hızı,Springate Skoru,Zmijewski Skoru,L Model Skoru,FBE_Sınıfı
24915515593.0,34338516686.0,59254032279.0,18997845359.0,3849230601.0,22847075960.0,36406956320.0,36406958048.0,-1728.0,59254032279.0,1.311491652,42.04864148,0.536863843,0.247413956,2.648073219,-5.889473931,3.075066348,4.241461418,-5.889473931,3.076131387,4.309863605,-5.889473931,-5.069925901,0.039198851,62.75469929,57.95135852,0.94803477,0.082564463,-0.158130329,-7.605208131,0.320616921,0.762490557,0.521819105,0.831521959,2.684965253,0.614421583,1.074028737,0.627546993,0.860845291,10.01006695,0.488457588,4.562533062,38.55784169,4.024446368,0.456667349,-2.226612285,-0.225818727,Orta
2735896980.0,2534378352.0,5270275332.0,1907430891.0,2800176655.0,4707607546.0,562667786.0,562667786.0,0.0,5270275332.0,1.434336097,51.91184156,0.321185122,0.036566596,4.105092607,40.87495914,34.60074903,31.9272884,40.87495914,12.74673501,38.45069655,40.87495914,13.16380174,-0.285468099,836.6584445,48.08815844,4.510373719,0.307888873,0.363718864,6.78555872,0.361922437,0.697186665,3.389977067,0.405180524,0.889832972,0.106762503,31.03760089,8.366584445,0.322050517,3.665193669,1.611916104,6.323490626,89.3237497,0.67309907,0.491618678,0.600987221,-0.605099135,Orta
1035333000.0,2477753000.0,3513086000.0,1252529000.0,1983921000.0,3236450000.0,276636000.0,276636000.0,0.0,3513086000.0,0.826594035,29.47075591,0.231365501,0.020322084,-16.27460871,5.090497025,9.147552251,13.80332479,5.090497025,-40.01768015,-206.6762822,5.090497025,2.07023113,-0.547806745,1169.930884,70.52924409,8.971125159,0.104343293,0.058065721,44.50013062,0.356532405,1.209783712,4.52771512,0.38700706,1.140668998,0.078744443,0.112114807,11.69930884,0.406685461,6.443400651,0.724657228,2.128912699,92.12555571,2.143128124,-0.807002744,1.680207691,-0.676380058,Dusuk
3046936.0,19725539.0,22772475.0,11012406.0,30761.0,11043167.0,11729308.0,11729308.0,0.0,22772475.0,0.276682135,13.3799071,0.213791337,0.064598145,1.229396453,-103.7908076,39.64696341,100.0,-103.7908076,41.35807849,2.386875679,-103.7908076,-3.085250944,-0.315410672,94.15020051,86.6200929,1.682029838,0.024370787,-0.063799682,-15.71784175,0.483584064,3.614255764,0.938879429,0.997214477,0.061469492,0.515065139,2.390605122,0.941502005,0.029725667,2.390886807,4.501129368,0.0,48.49348611,0.0,-0.293310893,-1.592300861,-0.412302527,Dusuk
17651504.0,280129293.0,297780797.0,5863050.0,118545923.0,124408973.0,173371824.0,173371824.0,0.0,297780797.0,3.010635079,5.927683779,2.816404602,0.032875039,-1.902888318,36.74740886,36.02284235,48.74880975,36.74740886,-70.27316622,-3.268371913,36.74740886,0.995062821,-1.365811027,71.7584727,94.07231622,1.615775016,0.495421496,0.505386446,41.98600151,0.019689147,0.332155832,0.033817779,0.047127228,1.375298181,0.582212909,212987.4988,0.717584727,0.027078449,1.141533796,2.189078064,0.906768869,41.77870912,0.0,-0.88332746,-1.845026146,-0.302339303,Orta
24641697795.0,48116058683.0,72757756478.0,24128364179.0,12804638301.0,36933002480.0,35824753998.0,23106077374.0,12718676624.0,72757756478.0,1.021275111,33.86813858,0.916079006,0.153015894,2.133185802,17.30308815,3.316411453,6.643247614,17.30308815,10.28265922,4.332362285,17.30308815,3.589606656,-0.164447613,103.0935271,66.13186142,1.424325539,0.020746415,0.108242616,14.14127131,0.331626006,0.979168091,0.673510952,0.653300911,0.625568196,0.492383984,0.794188033,1.030935271,0.207454682,10.40659398,1.632555997,7.218266141,50.7616016,85.19542752,0.120637573,-1.50666717,-0.348164075,Orta
116616346.0,703245015.0,819861361.0,237220035.0,207733379.0,444953414.0,374907947.0,374907947.0,0.0,819861361.0,0.491595687,14.22391047,0.249332633,0.069750947,0.012120952,32.78970324,26.03832114,45.21758158,32.78970324,0.046677803,0.026506507,32.78970324,8.514591164,-0.370136872,118.6833775,85.77608953,1.918310949,0.23368366,0.294274651,6.37397454,0.289341645,2.034191973,0.632742082,0.533134543,0.89746055,0.457282127,0.539739817,1.186833775,0.259672712,5.341661554,0.547763004,3.978405462,54.2717873,2.422234513,-0.025404297,-1.209019949,-0.385532707,Dusuk
384000000000.0,309000000000.0,693000000000.0,468000000000.0,132000000000.0,600000000000.0,92746570000.0,49762145000.0,42984425000.0,693000000000.0,0.82028699,55.4007741,0.5846548,0.147105962,0.304992818,9.67282018,16.79723112,18.26565951,9.67282018,4.880152122,2.278449758,9.67282018,0.604518182,-0.184417361,647.0502985,44.5992259,3.715682589,0.015543325,0.008950749,143.2777758,0.675382821,1.21908553,5.045449379,0.779761541,0.092535046,0.133859795,2.336248962,6.470502985,0.06249658,1.680142854,8.864608909,0.945769705,86.61402047,1.398949444,-0.078130741,0.619993342,-0.532271041,Dusuk
281771036.0,165470247.0,447241283.0,98272795.0,50880915.0,149153710.0,298087573.0,298087573.0,0.0,447241283.0,2.867233358,63.00201853,2.825731791,0.083260835,-16.27930197,-16.92443309,-22.1822948,0.899511082,-16.92443309,-24.39844741,-24.42495615,-16.92443309,-11.29243809,-0.270759523,50.03687624,36.99798147,0.555134037,-0.673579153,-0.513920918,-2.953278865,0.219731046,0.348768264,0.329677598,0.658869263,3.036562082,0.666502813,3.089780577,0.500368762,0.667226963,5.105680069,0.944236699,14.12765453,33.34971875,0.0,-0.264883381,-1.677966376,-0.649180123,Orta
126260054.0,415705.0,126675759.0,84916532.0,18218745.0,103135277.0,23540482.0,23540482.0,0.0,126675759.0,1.486872474,99.6718354,0.80551946,0.369767962,0.362333728,2.082340177,2.082379825,3.863001129,2.082340177,0.319267898,1.949785905,2.082340177,2.363225627,-0.047493852,438.1187989,0.328164602,0.017662833,0.035254513,0.035253842,34.45153182,0.670345555,0.672552635,3.60725545,0.823350986,1.69299149,0.185832571,195.1849991,4.381187989,1.13488932,3.920215391,0.878251594,1.995777802,81.41674288,3.17509205,0.80887351,0.318501837,-0.539739243,Dusuk
12840532000.0,17452089000.0,30292621000.0,2637602000.0,975615000.0,3613217000.0,26679404000.0,7449112000.0,19230292000.0,30292621000.0,4.868259882,42.38831628,4.156268838,0.624273867,-0.61026413,6.373473597,10.79383678,29.48416802,6.373473597,-5.658565642,-0.69291278,6.373473597,0.687365415,-0.361020865,13.54309489,57.61168372,0.655815861,0.133694924,0.078943298,17.35279823,0.087070775,0.205412206,0.098862853,0.729987155,1.23862281,0.880722866,3.338432523,0.135430949,0.107847848,40.84048804,3.930381262,5.825224159,11.92771335,1.351746637,0.496178641,-3.612131493,-0.468786762,Dusuk
21809362.0,43352664.0,65162026.0,22459234.0,7750167.0,30209401.0,34952625.0,31127382.0,3825243.0,65162026.0,0.971064374,33.4694351,0.441954699,0.007252696,-1.299603545,-35.42061104,-36.8961688,21.28018587,-35.42061104,-48.17724215,-2.422845208,-35.42061104,-0.95548748,-0.413399091,86.42956287,66.5305649,1.317568543,-0.028876853,-0.027722005,-48.52019466,0.344667522,1.029797846,0.642562154,0.743451815,0.07826518,0.536395615,0.852904413,0.864295629,0.026975466,0.243237906,12.40736135,0.314663654,46.36043852,0.132382891,-0.069157988,-1.602857103,-0.364384603,Dusuk
20910457.0,19287190.0,40197647.0,30007098.0,874350.0,30881448.0,9316199.0,9366645.0,-50446.0,40197647.0,0.696850359,52.01910699,0.486714177,0.010402639,-2.381666768,4.002710687,3.383819985,18.69608929,4.002710687,-2.492930992,-10.27644429,4.002710687,3.82406214,-0.155506171,331.4811974,47.98089301,2.256774058,0.043306654,0.051227313,20.08963669,0.746488918,1.435028321,3.22095932,0.971686885,1.279815529,0.231759809,0.556721516,3.314811974,0.955368109,3.052086512,0.544492814,2.516971118,76.82401908,7.703830871,0.048508098,0.183356691,-0.549810634,Dusuk
1833732173.0,2264365079.0,4098097252.0,991845572.0,1653520051.0,2645365623.0,1452731629.0,1455437269.0,-2705640.0,4098097252.0,1.848808146,44.74594087,1.450950575,0.962825383,2.760444593,7.721792968,5.073457185,12.42126513,7.721792968,3.243030624,7.787102706,7.721792968,6.572735234,-0.048011524,182.0959612,55.25405913,1.574484358,0.178430949,0.271571593,9.821036088,0.242025875,0.540889006,0.682745217,0.374937046,3.516949938,0.354489301,0.687420629,1.820959612,0.851192885,11.8395129,0.52568509,12.42372946,64.55106993,228.5859,0.810059219,-0.752204253,-0.428437277,Orta
1213241813.0,463662970.0,1676904783.0,1262589905.0,231354295.0,1493944200.0,182960583.0,182960583.0,0.0,1676904783.0,0.960915186,72.35007171,0.803648515,0.053171882,0.106861166,9.673488747,14.44207927,33.30199752,9.673488747,0.638830039,0.979424076,9.673488747,1.61814602,-0.10426971,816.5388279,27.64992829,2.701800229,0.032085617,0.021491355,55.05645746,0.752928799,1.040674572,6.900884793,0.845138597,0.222167572,0.109106125,0.418106721,8.165388279,0.167276363,0.299395154,4.325182004,0.598906746,89.08938749,0.975168711,0.045202912,0.769442674,-0.581906675,Dusuk
755756206.0,288532150.0,1044288356.0,514826721.0,139141942.0,653968663.0,390319693.0,390319693.0,0.0,1044288356.0,1.467981702,72.37045225,1.024399227,0.159839897,0.222182598,14.24750949,16.20893068,23.64779591,14.24750949,1.043827889,0.59444272,14.24750949,3.032634695,-0.131706072,167.54693,27.62954775,0.739220068,0.069983372,0.061514777,20.64982633,0.492992877,0.681207401,1.318987308,0.787234542,0.431758106,0.373766202,1.3756285,1.6754693,0.212853671,0.601677137,3.400009591,0.731033934,62.62337976,0.850504882,0.334884364,-0.746337497,-0.446421668,Dusuk
852688000.0,6173082000.0,7025770000.0,587592000.0,2635204000.0,3222796000.0,3802974000.0,3802974000.0,0.0,7025770000.0,1.451156585,12.1365772,1.161147531,0.995357323,-2.198321323,43.48788282,59.50022825,63.99182264,43.48788282,-153.2749142,-4.061268891,43.48788282,0.623718112,-2.111545561,84.74409765,87.8634228,1.623305124,0.102036787,0.074577258,73.54455626,0.083633822,0.689105511,0.15450855,0.182323672,0.171489741,0.541289282,1321.854015,0.847440976,0.014342343,1.046734603,8.462060616,0.503720569,45.87107178,0.433143526,-0.195083519,-1.592229075,-0.245986695,Dusuk
1382327903.0,1667407744.0,3049735647.0,892121224.0,143034421.0,1035155645.0,2014580002.0,2014580002.0,0.0,3049735647.0,1.549484382,45.32615489,0.74835784,0.050536029,-0.624842091,-0.240638262,-3.222014487,26.74655039,-0.240638262,-0.730779927,-0.945905945,-0.240638262,-0.20575403,-0.01459165,51.38319868,54.67384511,0.847610404,-0.094178004,-0.007033746,-164.9662523,0.292524116,0.645375979,0.442832364,0.861823271,2.922954076,0.660575288,1.648688453,0.513831987,0.855034557,4.368421087,0.530109041,9.326468624,33.94247124,2.922599421,0.44644238,-2.343359183,-0.236514065,Orta
318122673.0,231013340.0,549136013.0,127380271.0,53716028.0,181096299.0,368039714.0,292775988.0,75263726.0,549136013.0,2.497424998,57.93148973,1.550341308,0.449851375,0.926120466,8.39123319,4.308709595,17.57213467,8.39123319,4.65100564,1.381823973,8.39123319,1.670884404,-0.069655519,49.20564062,42.06851027,0.632725168,0.036986701,0.072031783,19.73709553,0.231964883,0.400412425,0.34610469,0.703384176,0.858417125,0.670215949,2.049434111,0.492056406,0.199122628,0.806574653,2.909337343,1.952492548,32.97840512,0.893405895,0.496656481,-2.471896029,-0.287710396,Dusuk
345880000.0,209247000.0,555127000.0,297828000.0,14176000.0,312004000.0,243123000.0,243123000.0,0.0,555127000.0,1.161341445,62.30646321,0.644593524,0.210504049,1.936493811,5.466569275,14.68664945,19.38538596,5.466569275,4.673953687,4.421630204,5.466569275,2.264887134,-0.052556979,128.3317498,37.69353679,0.876361154,0.113417812,0.042215641,24.81539808,0.536504259,0.861073205,1.225009563,0.954564685,0.772251098,0.437959242,1.406473447,1.283317498,0.414316003,2.133562152,1.503839164,1.440149132,56.20407582,1.235808122,0.331548817,-1.188155265,-0.479954693,Dusuk
29731457.0,29656011.0,59387468.0,22728851.0,10281815.0,33010666.0,26376802.0,26376802.0,0.0,59387468.0,1.308093269,50.06352014,0.981341908,0.324601978,0.670808191,5.801785479,4.195510923,20.40910557,5.801785479,2.445058815,1.510327143,5.801785479,1.591734808,-0.028268952,125.1503727,49.93647986,1.125821603,0.030075387,0.041589916,34.92116819,0.382721334,0.764471482,0.861698511,0.688530519,0.716846839,0.44414761,0.923351097,1.251503727,0.274352579,1.091829997,1.824787663,1.326665543,55.58523896,2.137980017,0.274595824,-1.167060121,-0.40214276,Dusuk
4635672.0,10833901.0,15469573.0,11062211.0,1860659.0,12922870.0,2546703.0,2546703.0,0.0,15469573.0,0.419054744,29.96638627,0.342037048,0.003986002,5.236233734,-33.2796157,-30.63415865,24.94072273,-33.2796157,26.54281464,31.80673208,-33.2796157,-6.565236157,-0.395251265,507.4352997,70.03361373,9.076636872,-0.084511225,-0.091809314,-12.72419443,0.715094786,2.386323062,4.343738159,0.856018129,0.275872518,0.164626587,2.640383818,5.074352997,0.197274999,6.400140932,1.519015912,2.602390133,83.53734133,36.88138404,-0.214347103,0.224321719,-0.687412024,Orta
171730194.0,161037413.0,332767607.0,145049036.0,86041868.0,231090904.0,101676703.0,76764952.0,24911751.0,332767607.0,1.18394578,51.60664391,0.497054389,0.091687559,9.226923641,22.00113666,18.54113373,22.36787082,22.00113666,13.36959078,30.19788417,22.00113666,15.18392083,-0.075070955,227.2800919,48.39335609,1.585139158,0.293562985,0.348345438,4.573596819,0.435886886,0.844633274,1.426571001,0.627670901,1.583306552,0.30554868,15.86498952,2.272800919,0.690142562,5.615804761,0.747767878,8.618782567,69.44513202,20.43699537,0.920598232,-0.761574822,-0.441122277,Yuksek
1081376000.0,345117000.0,1426493000.0,361343000.0,172193000.0,533536000.0,892957000.0,873268000.0,19689000.0,1426493000.0,2.992657945,75.80661104,2.978416629,0.282288573,0.933618321,95.78275468,93.17787699,5.637752278,95.78275468,49.13847176,1.491449196,95.78275468,1.819847696,-0.256392281,59.74934963,24.19338896,0.386603845,0.069889274,0.071843096,20.55223421,0.253308639,0.334151119,0.404658903,0.677260766,0.075006296,0.625980639,2.606831219,0.597493496,0.018999743,9.728284279,39.8987566,22.06643658,37.40193608,30.51909308,0.599442052,-2.2220731,-0.341999976,Orta
92094552.0,94132633.0,186227185.0,24374636.0,9196198.0,33570834.0,152656351.0,131678508.0,20977843.0,186227185.0,3.778294453,49.45279713,2.859061813,0.74943113,8.513592148,17.34126984,15.94791229,28.28134135,17.34126984,14.30548451,10.385826,17.34126984,10.32027252,-0.04496341,21.99111519,50.54720287,0.625257542,0.7251353,0.788489847,1.746738475,0.130886562,0.264669684,0.159669977,0.726065846,4.546897972,0.819731829,1.67374373,0.219911152,0.595127843,2.192374703,0.830960905,8.738452493,18.02681708,3.996754729,1.545524726,-3.670696251,-0.302672618,Yuksek
19613537000.0,17707479000.0,37321016000.0,19486927000.0,7758322000.0,27245249000.0,10075767000.0,9975490000.0,100277000.0,37321016000.0,1.006497176,52.55359876,0.684222967,0.398357627,8.890934266,10.36841876,10.21769715,12.2343573,10.36841876,8.433768441,32.93235145,10.36841876,10.93045538,-0.02498067,270.4037221,47.44640124,1.766033121,0.206295072,0.209338137,6.678809675,0.522143529,0.993544765,1.934039066,0.715241288,2.018997711,0.269975689,0.840176001,2.704037221,1.05420659,7.143398639,0.498513283,3.624968769,73.00243112,7.748928958,0.857199571,-0.542979457,-0.422114176,Yuksek
11867036000.0,5443257000.0,17310293000.0,5979187000.0,472978000.0,6452165000.0,10858128000.0,10858128000.0,0.0,17310293000.0,1.98472401,68.55479569,0.767651856,0.013819605,20.35977669,49.80751598,49.17474089,62.57868737,49.80751598,153.9495152,32.45805354,49.80751598,6.587028885,-0.46701781,59.42244372,31.44520431,0.501322506,0.188277771,0.190700508,5.658632351,0.345412235,0.503848391,0.550664627,0.926694683,0.382874963,0.627264253,174.8687936,0.594224437,0.132249697,1.558338983,5.183739349,1.09652526,37.27357475,0.13139059,1.417311355,-3.099535087,-0.312995473,Yuksek
1141809235.0,554822650.0,1696631885.0,640166068.0,168391294.0,808557362.0,888074523.0,888074523.0,0.0,1696631885.0,1.783614115,67.29858404,1.301510581,0.000106171,-1.206997946,24.5194838,16.85823095,30.91076713,24.5194838,-5.1096231,-2.305922698,24.5194838,5.792005789,-0.36649551,91.04611618,32.70141596,0.629176706,0.105541834,0.153505507,8.227998882,0.37731583,0.560659389,0.720847239,0.791738593,0.626055216,0.523433828,1.983343255,0.910461162,0.236220544,0.672802988,2.848972534,3.292500348,47.65661716,0.974710745,0.400325377,-1.536392371,-0.727459505,Orta
84442470.0,20591777.0,105034247.0,38687887.0,361638.0,39049525.0,65984722.0,65620553.0,364169.0,105034247.0,2.182659136,80.39517816,0.059466908,0.006949695,-6.713687394,-19.77861134,-17.12615194,12.17149035,-19.77861134,-48.05343502,-10.68682384,-19.77861134,-2.763328231,-0.336411477,59.17964616,19.60482184,0.312337372,-0.064960953,-0.075021957,-13.45402887,0.36833593,0.458156743,0.586315829,0.990738991,0.379308516,0.628221022,36.6257041,0.591796462,0.139712955,7.222556084,5.754310922,14.31887764,37.1778978,0.194459469,0.170512913,-1.887474529,-0.5172104,Orta
373727660.0,311517059.0,685244719.0,213328343.0,24997197.0,238325540.0,446919179.0,446919179.0,0.0,685244719.0,1.751889387,54.5392981,1.168549432,0.111034196,16.19687112,7.874115301,4.04651193,12.77619058,7.874115301,21.00608476,24.83406603,7.874115301,6.071385134,0.099930906,53.32631742,45.4607019,0.697602959,0.10022221,0.19502259,5.728449721,0.311317019,0.570812294,0.47733092,0.895113226,2.47675558,0.652203755,1.442194291,0.533263174,0.771056163,3.652503678,0.707332367,7.933795229,34.77962447,6.390836783,1.36433588,-3.053428163,-0.326514809,Yuksek
94891686.0,33949619.0,128841305.0,43782771.0,5519132.0,49301903.0,79539402.0,79539402.0,0.0,128841305.0,2.167329382,73.65005035,1.56839655,0.71046764,7.0946332,6.155737843,4.772094379,22.80240188,6.155737843,9.861056341,11.49218849,6.155737843,4.428805654,-0.068559332,61.98425153,26.34994965,0.593558771,0.101033966,0.130328229,8.640163186,0.339819369,0.461397335,0.550453862,0.888054382,2.117182898,0.617343964,6.866881302,0.619842515,0.719459757,2.475480214,1.023685475,3.326670727,38.26560357,3.221550898,1.046936092,-2.446788408,-0.294459037,Orta
10480031.0,23870476.0,34350507.0,4640986.0,268369.0,4909355.0,29441152.0,29441152.0,0.0,34350507.0,2.258147514,30.50910136,2.041655803,1.709167621,-3.407233553,-64.06937093,-75.62237039,-58.60168126,-64.06937093,-49.64042142,-3.975394713,-64.06937093,-4.397611948,-0.403772649,16.67514573,69.49089864,0.810786073,-0.384184309,-0.325491609,-3.249932808,0.135106769,0.442840866,0.157636019,0.945335182,0.508029975,0.857080567,1.237308554,0.166751457,0.068638288,1.536117085,4.444909999,3.07996745,14.29194335,4.387230333,-0.074214825,-3.341066309,-0.309939158,Orta
22373352.0,53840210.0,76213562.0,20065576.0,12482561.0,32548137.0,43665425.0,41572769.0,2092656.0,76213562.0,1.1150117,29.35612956,0.486584287,0.226036123,-3.923223009,-4.694304159,0.631875026,17.0032776,-4.694304159,-7.857058581,-6.847587078,-4.694304159,-2.343981771,-0.059734239,74.53983787,70.64387044,1.235701158,0.011983807,-0.089029689,-18.21963388,0.263280911,0.896851576,0.459530074,0.616489233,1.896547101,0.572935103,0.819983328,0.745398379,0.499324648,7.358941713,0.587916693,7.142492738,42.70648969,2.705013497,0.010109266,-1.693645099,-0.370322559,Orta
2993290000.0,8991511000.0,11984801000.0,3887178000.0,4876004000.0,8763182000.0,3221619000.0,3227079000.0,-5460000.0,11984801000.0,0.770041917,24.97571716,0.547861456,0.198405115,1.968059378,31.40738008,26.9341149,41.46945739,31.40738008,11.51014118,7.321411998,31.40738008,5.37018512,-0.148208171,272.0117432,75.02428284,-2.535492623,0.141989639,0.165571528,13.6157556,0.324342307,1.298630604,1.206591468,0.443580654,0.527173955,0.268808719,3.83113768,2.720117432,0.170984817,2.99798985,1.460697954,6.326416617,73.11912814,29.37952235,0.145141231,-0.223852536,-0.453210089,Dusuk
4352170.0,115430099.0,119782269.0,7099772.0,35179554.0,42279326.0,77502943.0,77502943.0,0.0,119782269.0,0.613001375,3.633400867,0.220639057,0.209804484,4.244863653,180.8584299,22.09923971,34.40684365,180.8584299,70.20765174,6.560517321,180.8584299,10.93498154,-0.937192895,54.55189747,96.36659913,1.489787985,0.225426394,1.844871779,3.22788063,0.059272312,1.63131771,0.091606483,0.167925383,1.020064025,0.647031849,0.693217037,0.545518975,0.060461553,217.3666487,0.60094402,7.514960625,35.29681509,0.0,0.770457982,-2.48155241,-0.3476819,Orta
1964219000.0,3740026000.0,5704245000.0,1886531000.0,1041584000.0,2928115000.0,2776130000.0,2526861000.0,249269000.0,5704245000.0,1.041180346,34.43433794,0.611526129,0.271638791,9.435394167,13.61837786,13.58919429,38.47278865,13.61837786,12.8641463,19.38734858,13.61837786,9.988596212,-0.069186094,105.4747076,65.56566206,1.832579809,0.301374852,0.302022071,5.13908146,0.330724048,0.960448402,0.679554272,0.644281731,2.217753644,0.486677904,1.130453337,1.054747076,0.733464464,6.958940223,0.469475205,5.941977033,51.33220961,5.606352905,0.859157306,-1.802821511,-0.309687258,Yuksek
759545796.0,143880651.0,903426447.0,482785343.0,17947907.0,500733250.0,402693197.0,402960711.0,-267514.0,903426447.0,1.573257778,84.07389429,0.670945706,0.135053723,0.631910657,0.567088758,2.872726651,12.16522973,0.567088758,0.971771152,1.41766686,0.567088758,0.368759074,-0.036802592,124.3460912,15.92610571,0.358142338,0.034956239,0.006900514,150.3041303,0.534393635,0.635623745,1.198891232,0.96415675,1.21683138,0.445739881,3.255499656,1.243460912,0.650266944,2.334320487,1.292913549,1.66352368,55.4260119,1.817367662,0.604896568,-1.175446333,-0.343702308,Dusuk
2951036000.0,2513917000.0,5464953000.0,1043783000.0,494930000.0,1538713000.0,3926240000.0,3640316000.0,285924000.0,5464953000.0,2.827250492,53.99929332,2.798754147,0.718447225,9.017259618,82.05829486,78.8297821,64.97148598,82.05829486,103.3570828,12.55116855,82.05829486,7.159073463,-0.04748072,39.19049778,46.00070668,0.640421836,0.36008155,0.374828868,3.932913301,0.190995787,0.353700531,0.265847987,0.678348074,0.456783642,0.718439848,1.8885851,0.391904978,0.087243751,2.826285152,6.189474037,5.899328859,28.15601525,21.92883403,1.262024946,-3.112192816,-0.282236917,Yuksek
616262989.0,297191627.0,913454616.0,518526383.0,273665891.0,792192274.0,121262342.0,121262342.0,0.0,913454616.0,1.188489167,67.46509112,1.03640539,0.043238803,0.597823899,7.881474187,8.852659137,32.45984089,7.881474187,1.549695141,4.503335421,7.881474187,3.040426149,-0.077618334,653.2879548,32.53490888,2.48016554,0.060161251,0.053561234,28.52391731,0.567654237,0.841404388,4.276070992,0.654546125,0.679583957,0.132751359,0.42103491,6.532879548,0.385768712,0.691587508,1.748848182,1.057376956,86.72486406,3.168244798,0.282836542,0.611661219,-0.598906616,Dusuk
117668764.0,258769465.0,376438229.0,134302568.0,141720470.0,276023038.0,100415191.0,77156627.0,23258564.0,376438229.0,0.876146791,31.25845223,0.497718904,0.019588248,0.884541405,10.47991236,11.10560823,16.35613492,10.47991236,4.390317655,3.315984331,10.47991236,2.111445488,-0.07357634,274.8817537,68.74154777,3.357861047,0.062715368,0.059181951,34.72735739,0.356771862,1.141361254,1.337472614,0.486562893,0.564717996,0.266750779,0.779902764,2.748817537,0.201475491,1.233987401,1.551476663,1.494375957,73.32492206,2.903797448,0.099911794,-0.163788393,-0.463025708,Dusuk
403812515.0,340383287.0,744195802.0,274762698.0,26757905.0,301520603.0,442675199.0,442675199.0,0.0,744195802.0,1.469677354,54.26159539,1.379757877,0.093528413,10.97648559,15.82414186,13.70106175,22.91749693,15.82414186,13.61236997,18.45293009,15.82414186,12.75997241,-0.0438327,68.11328118,45.73840461,0.788179379,0.299235583,0.345604333,3.175265479,0.369207536,0.680421453,0.620686902,0.911256794,2.18403207,0.594837001,1.628082106,0.681132812,0.806361098,3.11325215,0.67291931,6.353603213,40.5162999,0.0,0.957754617,-2.490391467,-0.306320669,Yuksek
551011145.0,256929525.0,807940670.0,307573378.0,44831216.0,352404594.0,455536076.0,455536076.0,0.0,807940670.0,1.791478666,68.1994564,1.027670558,0.132158327,5.689154007,7.512556345,6.814201498,16.53241361,7.512556345,3.388072148,10.0903071,7.512556345,12.6148701,-0.030492405,77.36041393,31.8005436,0.564015758,0.300566615,0.331370246,3.457636295,0.380688075,0.558198107,0.675189945,0.872784814,4.410885337,0.563823673,1.966454214,0.773604139,1.679171446,4.925544491,0.406149453,4.327528221,43.61763272,6.663024131,1.501860477,-2.07697278,-0.311893577,Yuksek
430502543.0,207754174.0,638256717.0,278771986.0,144871261.0,423643247.0,214613470.0,186633958.0,27979512.0,638256717.0,1.544281939,67.44974734,0.946192868,0.314358918,1.13710468,13.85452393,13.48187924,18.26786048,13.85452393,9.19261868,3.381729488,13.85452393,1.713771075,-0.144875485,197.398256,32.55025266,0.969387941,0.038181932,0.039237296,38.7304092,0.43677094,0.647550149,1.298949157,0.658034769,0.283209271,0.33624945,27.74281389,1.97398256,0.12369758,0.565156649,5.452794437,1.183032715,66.37505501,1.709059454,0.35385166,-0.573968703,-0.448972096,Dusuk
221158646.0,163207727.0,384366373.0,102949976.0,17533855.0,120483831.0,263882542.0,263882542.0,0.0,384366373.0,2.148214644,57.53850012,1.348951932,0.446990498,-12.902924,3.723261745,3.171807147,38.68266018,3.723261745,-17.843913,-18.79415767,3.723261745,2.692288589,-0.261403816,45.65812884,42.46149988,0.630687351,0.085629607,0.100517284,11.64291621,0.267843347,0.465502832,0.390135608,0.854471302,2.699710391,0.686539095,1.875178937,0.456581288,0.723099468,2.993155017,0.795720404,10.34419244,31.34609047,2.272539243,-0.095153569,-1.941234122,-0.425621277,Dusuk
791977000.0,1272744000.0,2064721000.0,236981000.0,78472000.0,315453000.0,1749268000.0,1732852000.0,16416000.0,2064721000.0,3.341943025,38.35757955,2.789801714,1.498377507,0.479967996,1.04617928,1.625287562,27.35402786,1.04617928,4.934620019,0.566522683,1.04617928,0.10175709,-0.457181839,18.03342884,61.64242045,0.739746378,0.013773256,0.00886569,150.144217,0.114776282,0.299227124,0.135474381,0.75124028,0.847435026,0.847217614,26.37219961,0.180334288,0.097265442,0.956820033,3.943597941,1.034144958,15.27823856,1.70470426,0.37605497,-3.464106734,-0.365367054,Dusuk
